"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76"
"di-RZcz_Lotharella_sp_",5.09472762257425,5.37647637702348,5.79096067259801,9.94159164367767,3.42353378300721,2.26300469122966,5.9710022087914,8.87613348259493,5.93621952230772,3.80527813068431,4.03075595084286,4.95381305716757,6.02740449583013,4.4187121041527,8.2487610695665,3.86274194644212,7.25891275446607,7.43714923815061,6.32719027537531,5.16624331838976,5.20906639742136,5.58245023085037,6.21098663648649,8.4628942675823,7.72411818289202,8.62977577920068,3.58424029252815,9.2794369360601,6.64009732339894,4.51856406763289,7.28666609663078,5.68084265370777,7.63623680146841,5.86540858485372,4.15003797493897,5.40279812002248,4.92679642812036,8.83296703525029,3.53666604650205,7.01172427617561,6.03275667775547,5.32717401323106,7.87128361231944,8.19531076363595,6.10526382532312,5.39218094468052,5.14305974998172,6.09232250403962,7.07345875667744,5.43559379361266,7.50493688358983,6.80492614131704,4.71222994779326,5.1791490019921,4.60588109465034,6.1790534827035,9.48080722346335,14.115364662245,4.95232405845426,6.49535976998808,6.15758007745798,6.34855644658326,6.26886475909872,5.64770825173191,5.19228512672251,6.4579375546857,8.69572983130633,5.31882305492688,8.44484359601735,6.19982363424612,6.11716080633949,7.37905561613385,10.8677299822958,6.01998837849161,8.34877495715465,9.45586380792327
"di-RZcz_Partenskyella_glossopodia_",7.29624330417811,9.23879236787671,11.2053029199208,14.4315550308734,8.61603684666683,4.60277166026957,15.5411851878447,25.3084051953546,7.4989334875371,5.40133298747483,4.46077443336269,6.4416300377201,10.9753685339982,11.3683736836751,19.2929454842667,7.07355780125771,10.5929427194211,9.85735751156477,10.3992226330128,8.08863693699224,10.5265502657632,13.4327279496975,10.2580765471398,8.07306084443153,15.3186460087536,12.7075870208864,4.92876732320277,22.2883788066458,8.65943441599592,9.10574083175395,11.5137665692583,9.68974827987269,10.3448341589217,13.9928844334976,7.27868817710999,11.2903896217882,8.70948475342906,12.8599572586012,8.47611697330482,12.6772388658066,11.5801159388276,11.4146822025522,15.999213062633,10.0701245983594,10.4508281181277,13.2700449213941,8.88159316531432,13.6073308668993,8.32156663002934,10.1920560834342,11.2900813483914,23.945688861795,11.0681846247389,8.68710325242309,11.8178859669894,8.5685765921284,20.5834666380277,14.1087329562887,11.5735841982369,10.3591393147523,10.5906962987124,13.8708847921734,11.9695758496989,11.1087050651904,9.83521159658613,9.87063392937513,15.4439084952903,13.7979667864493,18.3349042025278,8.48410083060509,12.0450269968595,7.22473733068507,19.2054039135516,10.5793015202198,18.2703707585369,21.8092503621451
"di-RZcz_Plasmodiophora_brassicae_",3.23739813118465,3.10798574352804,4.91337401822965,5.6433883200543,2.64981096227288,2.22051225202982,3.46738913900816,4.11391237571658,2.93501194313372,2.41611130482876,2.5404191205923,3.45869351456712,3.23756681986911,3.64040285445152,2.50686254555346,2.62576994037683,3.66402100803552,3.9876299264245,3.26616242402963,2.74780776896348,3.40084362482737,3.89550430866283,6.02936669415417,5.31987887704085,3.96249977170623,4.59732441615745,2.24493230469767,6.93047413911219,4.30620118331222,3.2291753802709,4.17658317135889,5.25213135706216,4.04549638940328,4.33225630874031,2.67108477575163,2.8196695900085,3.11223614606532,6.01995064801748,1.896992862591,5.63982145970147,3.27968755160615,3.10837319385959,4.48664723040271,3.56902125783958,3.45220120551826,3.25192147402112,4.64940321054558,3.46393340507534,3.41962669920323,3.1093599686747,3.61757363226356,3.9606857831055,3.45673274751115,3.22636561760913,3.20338830752128,4.08863755977429,6.28333373337419,4.08980168216078,3.26959737567816,4.97560657930726,3.64402903132484,4.28156477177494,3.02842680949358,3.56689262013025,2.76643030109957,3.3576330491105,5.48534753860244,3.27206435101368,5.90606161081697,4.39228317345546,3.05089175669278,4.02694685501544,5.15790262996237,2.82790157247366,5.17636855276035,7.71849728437593
"di-RZcz_Spongospora_subterranea_",3.23739813118465,3.10798574352804,4.91337401822965,5.6433883200543,2.64981096227288,2.22051225202982,3.46738913900816,4.11391237571658,2.93501194313372,2.41611130482876,2.5404191205923,3.45869351456712,3.23756681986911,3.64040285445152,2.50686254555346,2.62576994037683,3.66402100803552,3.9876299264245,3.26616242402963,2.74780776896348,3.40084362482737,3.89550430866283,6.02936669415417,5.31987887704085,3.96249977170623,4.59732441615745,2.24493230469767,6.93047413911219,4.30620118331222,3.2291753802709,4.17658317135889,5.25213135706216,4.04549638940328,4.33225630874031,2.67108477575163,2.8196695900085,3.11223614606532,6.01995064801748,1.896992862591,5.63982145970147,3.27968755160615,3.10837319385959,4.48664723040271,3.56902125783958,3.45220120551826,3.25192147402112,4.64940321054558,3.46393340507534,3.41962669920323,3.1093599686747,3.61757363226356,3.9606857831055,3.45673274751115,3.22636561760913,3.20338830752128,4.08863755977429,6.28333373337419,4.08980168216078,3.26959737567816,4.97560657930726,3.64402903132484,4.28156477177494,3.02842680949358,3.56689262013025,2.76643030109957,3.3576330491105,5.48534753860244,3.27206435101368,5.90606161081697,4.39228317345546,3.05089175669278,4.02694685501544,5.15790262996237,2.82790157247366,5.17636855276035,7.71849728437593
"di-RZfo_Ammonia_sp_",4.7084479754308,6.23470616838717,6.60676510212589,8.43863509766258,4.3471164140082,2.38404935348205,6.56389104380672,6.79224129615487,1.9461126056381,2.13159136591068,2.01910096625425,5.06763454485726,3.53297701908495,7.44530375413684,3.0199764237663,2.64798777574542,5.14143649629946,8.98495719037341,5.39480414886799,5.36148168568344,3.98472054015238,5.97071464179375,6.07719940525605,9.53951341462222,4.91918707683859,7.58133566944899,3.96901716909161,10.0198076225621,4.95811751932259,5.09861014366133,7.1315471282267,6.76001387232669,6.91940773135971,6.29523368608181,3.35037373007798,5.13142233525585,8.07482238218461,10.0088078940767,2.09410173317223,7.21585230328341,6.44185272847082,4.18840160607703,7.7659039079551,7.13791125688914,5.5161265476999,5.68642216055674,5.496599299914,5.07734711755725,5.96503878446895,5.60097727693038,5.67578827028443,4.42603123212584,5.96919844843296,6.71413963548015,5.36846935689532,5.47869731757262,9.71271274802015,9.05727537354766,4.15426118729625,7.6184592401099,6.36630434854408,6.61316469714116,5.18760576229141,5.19257215111236,5.12958751072303,4.21666247494028,10.4967016269713,5.30054892260659,7.09824684028593,5.50615387922455,5.27660231056812,5.86960154960617,9.67604844217214,2.99306376465469,8.52807038910396,5.46572826967962
"di-RZfo_Elphidium_margaritaceum_",9.49542096235663,11.6782392458965,17.0983955189133,23.7347071258312,7.13220075284773,4.51719867634537,10.9886523157845,15.7456676202263,3.476278329731,4.45751569218732,3.53911242640458,8.58115417967794,7.01101683186915,16.6907042351792,6.06062456787893,3.47622309877907,8.91314077553461,16.5807595278561,13.1041657167142,8.60166924953114,10.1504740124598,7.21234829612409,14.2786629552137,21.2802154980459,9.98268131423468,15.8180457527017,6.68007750660585,21.3592644599264,8.7860488939562,10.0996140517783,16.5677704388075,14.2110676132846,13.1403629947579,14.5628765371045,6.49972151920655,9.66785029148605,12.7125184122092,17.7983569749049,3.67308397284591,15.4640143221082,14.0680377391782,6.28810739036128,15.5949152800053,13.8880973028302,11.2712899991028,10.2308533307818,8.83692179246633,11.0249412564287,13.4818313894582,9.68211144992956,10.9140890072787,9.50079654421462,10.7803155390668,12.5092602072301,9.05030423730213,9.79367777410125,16.5905067455818,19.7189788033927,7.47874143258262,16.6960035937299,12.5601820653694,12.3021723609844,9.36205195865023,11.0289554482163,7.93802514596122,7.53797001209352,22.3100250280361,9.58443482594162,13.4298862357829,11.2101269073353,12.4931383889759,13.5143272823427,19.2217498679021,5.41183886172016,17.2142713056001,14.5069245058451
"di-RZfo_Reticulomyxa_filosa_",4.54941986259897,5.27238439583289,6.79634873261677,8.75026314018485,3.91789243752447,2.20649759092356,6.32684429535227,7.06894661580907,1.95286353130031,2.11758547236569,2.1223142583722,4.80885376005318,3.17526263613208,6.35032464748249,2.68125433921615,2.30337138135215,4.29838967338681,8.18567324785079,5.0783137713127,4.71161826133273,3.82891837618236,5.09732697036742,5.76770887647373,8.85638861140531,4.92634929672143,7.38351375411246,3.83572748585703,10.59145877216,4.91939836208831,4.4074058897858,5.81616032267622,6.42136193795023,6.37839367220021,5.80362788524408,2.78361101628551,4.628337591955,7.47725435717136,9.1560062446165,1.97550808173828,7.91987188948552,6.33769850416467,3.71429099267076,6.86097865719802,6.47622326801131,5.25970160985947,4.86881629061012,5.46535300352017,4.9351656179178,5.86185096716999,5.36074398795592,5.30610671514732,4.16201307124106,6.00989189007654,6.19235990179256,4.64699785945058,5.37303114091966,9.25793759177634,8.62987294469592,3.77800019773758,7.05353292522143,6.36817723708004,5.83041059795982,4.88607905415078,5.08659716156917,5.04821397352178,3.97475950329812,10.4877866178111,5.00257131038581,5.17557146643162,5.48415718742446,5.24444734561543,5.40284075609919,8.82730393523109,2.68264501929436,7.69709284192836,5.97945515064675
"di-RZfo_Rosalina_sp_",13.2757472821656,10.8273481640404,19.5617997102135,24.2476309294019,8.92996672725129,2.70102115885205,13.8951359898006,13.0788384080774,2.50266306233576,2.30549936262343,3.80748439077372,9.43720978134527,5.69310600331952,10.3178844517164,4.07521403889551,3.08807399330782,10.583052688842,14.3819093543301,9.13382120144475,9.36462809584823,7.0053420144332,9.62703244066574,14.6175455288355,17.1685050069988,7.31501017413255,11.9327935852625,11.0484308203886,15.8367865422753,13.1694099392654,6.45150853106159,11.8076436540101,11.6635528354223,11.0462966690591,13.1277935867944,4.84854965493524,10.3400408873951,11.4629802654103,12.9781897955806,4.01218546866895,13.7254597203123,10.117878865477,7.01863838113757,10.5963607240833,11.2943789962623,11.3080714273157,9.36661553195906,7.94480275765668,12.121276421521,14.4321240372017,10.9978242745089,10.0979029877977,10.5921468097186,10.4442163880658,7.41257905803166,9.35964990726369,9.38980563302047,15.8634435954102,18.4126079304329,8.58940587430619,13.1219287061826,9.47962974238848,10.1625846650647,10.8250848843016,10.3602268560691,9.12448763412399,6.78304514417133,18.8808142234697,10.7971656792146,9.17740191112702,10.2441603783576,9.1195443226218,7.96840755860056,22.6439789523282,4.51937768333721,14.694000101669,11.9408607882607
"di-STbi_Cafeteria_roenbergensis_",2.89898723032305,3.36490159551329,2.87767995234073,4.4376821425339,3.90126854309028,3.60600235245306,4.87686160061277,6.44260519419238,3.32307076565405,3.28496524167144,3.01671418318251,4.51888323305043,4.42788538456287,3.30407987488956,4.95867893734642,4.42519172088163,4.379640612468,4.01692964194568,4.53819135733149,3.86358965487171,4.85420369905444,4.73947021600401,3.54731162453941,3.81219885001393,4.11081863952509,4.01305761410295,2.70555693802119,4.50678547403827,3.9137347500682,3.68984790237189,3.99078952163955,3.95900925828087,4.259002232004,3.867893670732,3.53263237898641,4.01997894423671,3.01596930406664,4.8143223567644,2.84343546800468,4.33525986194697,3.22747798523581,5.00273029891937,4.47108753196548,4.05964341113198,4.26113859742445,3.71518257866639,3.96024478009941,2.67418282879736,3.7950616590398,4.53657020684626,5.66251543053436,8.41201756824916,3.72160372889663,2.89316289428262,4.5375338754397,4.14145097333114,5.28539399163685,3.43306005610405,4.83152490497541,4.25082899821589,3.5961304555141,4.29585328646457,4.43801168524877,4.50971682118656,4.00946731744802,3.07858027031308,4.68507708859038,3.9042016035443,8.34501146733881,4.04074915166826,3.94273935407925,4.39892224588683,3.25355234830767,4.22179009951764,5.52114268893962,13.6622276049358
"di-STbi_Cafeteria_sp_",3.15775447214151,2.8803041950372,2.86771624164599,4.17387732162353,4.01521942153227,3.8473630703793,5.46634707437236,6.27006985591035,3.08405059681241,3.18649369135299,3.57687886966012,3.80557502936231,4.0803667347367,2.16474693498568,5.22974127944906,3.73566659914592,3.85064930713459,4.33925682877004,5.1845088087527,3.67974026591149,4.6418242132212,4.51053759621505,3.26724569969174,3.89148032179204,4.32108312225954,5.05053592578459,3.01413654449026,4.89164717692636,4.76546549614911,4.06066310304347,3.36969694506386,4.1210573733581,4.48662701561677,3.75333396703503,3.23753150475556,3.65571574007298,2.73860959713032,3.49314910486356,2.86417086906973,3.99007944013806,2.84339470155784,3.00941955066985,3.52521127206638,3.46669499361438,4.26297128898947,4.18477359500512,3.52231810591099,2.83934296473617,3.93641933986198,4.15951079062644,5.01811039568535,6.7103089815251,3.85902130590179,3.6727648641721,3.950418028898,3.9145333282212,3.96635758435628,3.69567682073877,3.84641143933689,4.28947191005506,3.50687172123629,4.36647906011424,3.70170255917507,3.53739262941391,4.0563894181898,3.93855806012782,4.33230726876384,3.78042422291686,7.62905909311691,3.68916149274668,3.61240794876214,3.7778254628676,3.40189676394615,4.07963760614914,4.91311575775604,13.0199974239792
"di-STbp_Fistulifera_solaris_",3.78736313932741,4.07660574148903,2.8019505795413,2.08700788676401,3.52457565661538,3.88194348567374,4.9435084817184,4.77889921915185,5.76357522695978,3.85626491172016,3.26600943262794,3.71408024772918,3.01808672705491,4.10928137693664,4.30733058095694,4.11590823724455,2.63041242233952,3.17884622802706,2.97300317613097,3.45108319151565,4.39144728843061,3.13736834141513,3.02923265046811,4.01054262130582,2.4685815117856,4.33378027982306,2.58172460657656,2.81563617344316,2.51647809892605,2.63879952746155,2.74116831510525,3.1848455914853,3.41989997098517,3.05705198174336,3.49453083774676,3.212519004812,2.98496651086516,3.20182569349918,2.89563180529149,3.49683528400581,3.16553014242445,4.41002849881398,2.976616096335,3.48737446022293,4.40632596952035,3.38986218366786,3.68873265491849,4.28274630876045,2.82287922099969,3.5273058062365,3.35768373366839,5.45690948788404,2.93537085024586,2.86817644302976,2.57925675446538,2.82954135055525,3.48502703392329,5.40175076894197,3.70346414630432,3.44191980632946,3.44960743484146,3.31265456923356,2.81831437395594,3.32727679628559,3.03554228082049,2.73849740507477,3.71926930893401,3.2688811316794,4.66458649661221,2.67961102012941,3.60639415169092,3.48723875706922,3.30480482575194,3.50908203148952,3.69841930851668,6.01400232542066
"di-STbp_Thalassiosira_pseudonana_",3.78736313932741,4.07660574148903,2.8019505795413,2.08700788676401,3.52457565661538,3.88194348567374,4.9435084817184,4.77889921915185,5.76357522695978,3.85626491172016,3.26600943262794,3.71408024772918,3.01808672705491,4.10928137693664,4.30733058095694,4.11590823724455,2.63041242233952,3.17884622802706,2.97300317613097,3.45108319151565,4.39144728843061,3.13736834141513,3.02923265046811,4.01054262130582,2.4685815117856,4.33378027982306,2.58172460657656,2.81563617344316,2.51647809892605,2.63879952746155,2.74116831510525,3.1848455914853,3.41989997098517,3.05705198174336,3.49453083774676,3.212519004812,2.98496651086516,3.20182569349918,2.89563180529149,3.49683528400581,3.16553014242445,4.41002849881398,2.976616096335,3.48737446022293,4.40632596952035,3.38986218366786,3.68873265491849,4.28274630876045,2.82287922099969,3.5273058062365,3.35768373366839,5.45690948788404,2.93537085024586,2.86817644302976,2.57925675446538,2.82954135055525,3.48502703392329,5.40175076894197,3.70346414630432,3.44191980632946,3.44960743484146,3.31265456923356,2.81831437395594,3.32727679628559,3.03554228082049,2.73849740507477,3.71926930893401,3.2688811316794,4.66458649661221,2.67961102012941,3.60639415169092,3.48723875706922,3.30480482575194,3.50908203148952,3.69841930851668,6.01400232542066
"di-STch_Ochromonas_sp_",3.57255055808606,2.44323472467983,2.32826450135453,2.10916148803071,3.2763872560894,2.84988867378253,4.2037537554154,3.60356579625534,4.51079465555359,3.60232440975074,2.43651060213321,3.38219771786435,3.3750068158449,2.58311175549732,3.23917865565879,2.67171426530635,2.50546976235031,3.50913012259497,3.32147076910447,2.7778220329512,3.31767352162633,2.66456564684301,3.08882952167757,2.47273420790801,2.09706476276835,3.19815078586582,2.05641300687221,3.47727777786359,2.89850939981379,3.68166019513603,2.66751968363513,2.6845370372252,3.58510546914969,2.81037502078862,3.25473097764125,3.26696501675166,2.11302815085521,2.24267375997369,2.53255959875878,2.71399586650633,2.4044941014083,3.62531083271106,2.39082212935743,2.94065816664307,2.55419308037687,3.17307152620642,4.21377734664154,3.71519143071422,2.05695778513002,2.55371450465547,2.995813418552,4.29804042123428,2.5753659323754,3.08228751566771,2.59451701192631,2.44598249569929,3.64500277391699,2.74497002791215,3.44222190159318,2.52164196622775,4.21512132773011,3.05633475843486,3.58114782591752,2.84831986522388,2.18820314805562,2.56750587708389,3.0789615199132,2.9471703749159,3.15338941733709,2.2526483609666,2.47166308295598,3.09012432141914,3.01871150070171,2.87263869024226,2.52919594871027,5.96635380892996
"di-STeu_Nannochloropsis_gaditana_",6.05053920691405,5.98965820437568,2.88645757807423,3.48705075426976,3.75907673363428,4.06703915653511,4.16190912004029,4.91512667888816,4.72279177703443,4.41212866928711,3.75118398870513,3.84467487368862,3.5813300783365,3.37178758349736,4.43811756578524,3.97488692356986,2.41224712208528,4.4334689009687,3.07131334287049,4.52415399960522,4.37462452468305,3.47276828549294,3.41540260772726,3.01690609168355,2.96886440370635,3.37043926938325,3.22849995016297,3.93621041533569,2.85172001385418,3.7392840391214,3.91088520125865,3.52409374853826,4.35866312094887,3.21428971976274,4.36179009656182,4.71362241102293,3.06981040937267,2.96310640201221,3.03010789782152,4.08983365409932,3.20754579884405,4.55673872115339,3.41028773471385,3.62935861503212,2.93744586478904,3.54618459868152,4.81056113992097,4.00293344610869,2.81615748848228,3.27147189638736,3.13434970185581,4.71075226595864,2.79835120399856,3.06368690829085,4.47080972819805,3.41652536561892,3.98831449309477,6.35180056033601,5.02605049624131,3.83963430575272,3.75699971010759,3.17161383037252,4.0320913573223,3.73704028399067,3.6334282824874,2.60265510608051,3.8923462596536,3.59892742458407,5.83179139685156,2.61883870229775,3.6604816552868,3.6176437485377,3.31202291457564,3.64457318248348,3.09288606144803,6.57793759249931
"di-STlb_Aplanochytrium_sp_",1.63900606106883,1.75720318025115,1.67268233206393,2.11274525005052,2.13839172764061,2.54693704013893,2.51219820238088,2.23219691906632,1.81141524574475,1.98588907593319,1.59266173197522,2.13838900398298,1.96629241522449,1.50540939570977,2.58398875493439,1.97173037311689,1.81922570057984,1.99984610073581,2.41484292945048,2.13965385537642,2.36527305391407,2.60210869228895,2.09377833758179,1.85856502824171,2.06443767136139,2.59871783760664,1.69585888388177,1.70054042731417,1.94870955216881,2.20071892959646,2.22173748264873,2.25164677428888,2.54549647807262,2.22415560779331,1.78692037834047,1.83747438557535,1.65355935468108,1.93533312791633,1.78855427967527,2.27529665784659,1.73818002811696,2.69654926240373,1.89496827881504,1.95124371783017,2.22527747050489,2.39126616207805,1.68698684850976,1.63246995369315,1.89236428198649,2.11557018917332,2.2011549553104,3.54952877445457,2.11794148494874,1.91665312224272,2.01453754924926,1.98957415511881,2.34563946361046,1.74684134191767,2.49390660311153,2.06488498016225,1.88998760828044,2.15310359932174,1.98856814326447,2.02758440610074,2.04677650739944,2.02092578747658,2.4981003586205,1.95410992848074,2.74379950929047,1.95684901362712,1.88464728455842,1.86546094887871,1.90742067711722,2.28857456424749,3.16252906632159,3.83333849680636
"di-STlb_Aplanochytrium_stocchinoi_",1.63900606106883,1.75720318025115,1.67268233206393,2.11274525005052,2.13839172764061,2.54693704013893,2.51219820238088,2.23219691906632,1.81141524574475,1.98588907593319,1.59266173197522,2.13838900398298,1.96629241522449,1.50540939570977,2.58398875493439,1.97173037311689,1.81922570057984,1.99984610073581,2.41484292945048,2.13965385537642,2.36527305391407,2.60210869228895,2.09377833758179,1.85856502824171,2.06443767136139,2.59871783760664,1.69585888388177,1.70054042731417,1.94870955216881,2.20071892959646,2.22173748264873,2.25164677428888,2.54549647807262,2.22415560779331,1.78692037834047,1.83747438557535,1.65355935468108,1.93533312791633,1.78855427967527,2.27529665784659,1.73818002811696,2.69654926240373,1.89496827881504,1.95124371783017,2.22527747050489,2.39126616207805,1.68698684850976,1.63246995369315,1.89236428198649,2.11557018917332,2.2011549553104,3.54952877445457,2.11794148494874,1.91665312224272,2.01453754924926,1.98957415511881,2.34563946361046,1.74684134191767,2.49390660311153,2.06488498016225,1.88998760828044,2.15310359932174,1.98856814326447,2.02758440610074,2.04677650739944,2.02092578747658,2.4981003586205,1.95410992848074,2.74379950929047,1.95684901362712,1.88464728455842,1.86546094887871,1.90742067711722,2.28857456424749,3.16252906632159,3.83333849680636
"di-STlb_Schizochytrium_aggregatum_",1.63900606106883,1.75720318025115,1.67268233206393,2.11274525005052,2.13839172764061,2.54693704013893,2.51219820238088,2.23219691906632,1.81141524574475,1.98588907593319,1.59266173197522,2.13838900398298,1.96629241522449,1.50540939570977,2.58398875493439,1.97173037311689,1.81922570057984,1.99984610073581,2.41484292945048,2.13965385537642,2.36527305391407,2.60210869228895,2.09377833758179,1.85856502824171,2.06443767136139,2.59871783760664,1.69585888388177,1.70054042731418,1.94870955216881,2.20071892959646,2.22173748264873,2.25164677428888,2.54549647807262,2.22415560779331,1.78692037834047,1.83747438557535,1.65355935468108,1.93533312791633,1.78855427967527,2.27529665784659,1.73818002811696,2.69654926240373,1.89496827881504,1.95124371783017,2.22527747050489,2.39126616207805,1.68698684850976,1.63246995369315,1.89236428198649,2.11557018917332,2.2011549553104,3.54952877445457,2.11794148494874,1.91665312224272,2.01453754924926,1.98957415511881,2.34563946361046,1.74684134191767,2.49390660311153,2.06488498016225,1.88998760828044,2.15310359932174,1.98856814326447,2.02758440610074,2.04677650739944,2.02092578747658,2.4981003586205,1.95410992848074,2.74379950929047,1.95684901362712,1.88464728455842,1.86546094887871,1.90742067711722,2.28857456424749,3.16252906632159,3.83333849680636
"di-SToo_Albugo_candida_",2.09957167622431,1.68631099825663,1.84695041134493,1.73526713890195,1.95727559488908,1.95314584008136,2.26035064802955,2.59256286923825,2.48107851496408,2.76052569872249,1.83152768516995,2.14545121284228,2.21113585240612,1.83552726731038,2.38437596312094,2.16631277652731,1.77030379583673,1.97910748483786,2.01770910288972,2.05011047558496,2.04627814955671,2.13787749099845,1.88667529948081,1.9360619664035,1.95981111242358,2.03452560562137,1.67590542267386,2.60172291134614,1.7931148149649,1.79400221963471,1.90017302095305,1.99840362428287,2.36237639710083,1.59620228541846,2.0221732416377,2.10238303621286,1.89450255348717,1.67269509444545,1.70934829097119,2.02229268572434,1.68425548125832,2.36502731681642,1.97085037333823,2.06446251221991,1.87808904677229,2.21026461491938,2.63093601177876,2.08469162492583,1.49783018267937,1.74567204306702,1.96358625475319,2.44563247489672,2.10173394581879,1.92676837395084,1.53836771956605,1.7511965191724,1.91698480906924,1.72098640343482,2.27679345643842,1.8990162549064,2.38539203447814,2.038264919719,2.10417370398488,1.9391517273385,1.70104779365422,1.8172527592717,2.10581616508876,1.94502859830308,2.33814410331572,1.85512647317233,2.00923082271492,2.0499407499464,1.73623145761217,1.9146320668527,2.10230546515866,3.21895617433234
"di-SToo_Aphanomyces_astaci_",2.11319541120284,1.69194136398595,1.84622531212093,1.73922342154319,1.95759307013991,1.95423520547446,2.27466548028648,2.59104304584412,2.48358093184353,2.76988727174716,1.79671465555913,2.15962686515895,2.21496688960262,1.8085789636697,2.39514732268333,2.17889087408229,1.75098605477566,1.97861404032447,2.02645486508441,2.05163936677629,2.05115967737539,2.1372540213294,1.88422886406333,1.94173090979374,1.93409560923885,2.01992669368377,1.67107973411429,2.5975086640686,1.79799007351973,1.79595819669113,1.88071701177747,2.00346636307363,2.36363708101557,1.5960841420695,2.01212826291017,2.10851289568976,1.90133944826369,1.65267321900158,1.7068216709327,2.03663413583569,1.68448145790255,2.39258003120361,1.96976692357139,2.0629911763191,1.87810848474644,2.19924862742297,2.60183397776108,2.08355576531919,1.49934186899334,1.74880353875161,1.97655209737631,2.3909159847102,2.09310481917643,1.92778785482528,1.53603493049394,1.75503884891937,1.88652225077925,1.71013512494363,2.28951117195422,1.90141741979002,2.38698672221103,2.0375088511404,2.09598962063471,1.92138291106815,1.68764688201678,1.81349109291965,2.09096065436199,1.94198145395614,2.34796903309337,1.8496566770477,1.98717140895616,2.04378570946541,1.72038965153172,1.92996313923973,2.10534082931455,3.19774811264628
"di-SToo_Phytophthora_sp_",2.09932427649096,1.68276215891041,1.84672994943225,1.73426053374071,1.95736287920087,1.95346792397399,2.25963623547512,2.59230812167555,2.48132026956484,2.76095220303944,1.83143248017885,2.14393843541566,2.21100118666885,1.83113430663625,2.38407538187668,2.1658201652374,1.77030510969451,1.97886965401162,2.01317304576313,2.04399871669722,2.04615774567878,2.13788884132213,1.88074147367578,1.93598897383857,1.95914062897451,2.02974743625395,1.67544463904565,2.60146728841521,1.79293866426264,1.79425710438091,1.90009669759529,1.99394915507079,2.36233018661191,1.59620708787108,2.02219534793266,2.09795136603469,1.89405625367339,1.66845743865859,1.70948573124028,2.02186888745778,1.68401454481471,2.3652063216725,1.96961254934595,2.05975139646561,1.87797420151576,2.21030445521479,2.62994581481831,2.08007061890088,1.49765456459469,1.7454893120006,1.96344639426042,2.44566214605631,2.10162660883394,1.92669027942325,1.53795199681401,1.75008939313578,1.9166827965687,1.72072988432565,2.2754399544724,1.8989573974788,2.38383909704207,2.038048503096,2.09944117092168,1.93888231495061,1.70095311414904,1.81368049931153,2.10448987690057,1.94484575124914,2.3366467919339,1.85507896021065,2.0090600342735,2.04957809465047,1.73601148630587,1.91472834911909,2.09661317254967,3.2184959626074
"di-STpl_Blastocystis_hominis_",11.2273803795401,11.808658632541,7.66722951343638,11.4912953049452,15.0101523585063,7.94089526953375,16.3018026950426,19.2499055401356,9.06792435534584,15.7160183930319,6.99720426995946,10.7770489526324,10.2343395188533,16.4307724913626,19.4537680356518,10.3506060923332,11.9503898666353,13.8695496490188,11.6308314289504,15.3846495835968,12.3057911390451,13.8184317779739,9.9019697542882,7.40230370448212,10.0848077367945,13.778313194545,4.50279963451075,16.8586609580372,17.2379625771474,6.58126982270251,13.642104522807,15.2869734656243,12.1152966163962,11.682026598256,17.3252878399345,10.6372364134374,9.38112097325483,18.4784390805587,5.8166165763536,14.507433584692,6.53593628931145,20.6449032568029,11.0092532829638,11.4556526057483,12.4600696122309,21.4171647146536,15.3293083576547,11.1797493120193,12.428485844721,9.91402377419011,15.1611115908058,32.5761761386969,16.902287468219,15.6092634890631,11.3801183290833,11.3271505682684,18.6276351465692,10.6088680538145,13.2336690933449,14.7650329562421,12.3232798309562,17.9377619725937,11.0983227108035,10.8529318265486,8.87667043196696,8.29416612178686,15.2932470410783,9.67425737123972,30.5316455405744,16.4685319423087,15.0853689422933,7.54833080852397,9.69179343779865,18.7685099308297,18.5468237111647,100
"di-STpl_Blastocystis_sp_",11.2273803795401,11.808658632541,7.66722951343638,11.4912953049452,15.0101523585063,7.94089526953375,16.3018026950426,19.2499055401356,9.06792435534584,15.7160183930319,6.99720426995946,10.7770489526324,10.2343395188533,16.4307724913626,19.4537680356518,10.3506060923332,11.9503898666353,13.8695496490188,11.6308314289504,15.3846495835968,12.3057911390451,13.8184317779739,9.9019697542882,7.40230370448212,10.0848077367945,13.778313194545,4.50279963451075,16.8586609580372,17.2379625771474,6.58126982270251,13.642104522807,15.2869734656243,12.1152966163962,11.682026598256,17.3252878399345,10.6372364134374,9.38112097325483,18.4784390805587,5.8166165763536,14.507433584692,6.53593628931145,20.6449032568029,11.0092532829638,11.4556526057483,12.4600696122309,21.4171647146536,15.3293083576547,11.1797493120193,12.428485844721,9.91402377419011,15.1611115908058,32.5761761386969,16.902287468219,15.6092634890631,11.3801183290833,11.3271505682684,18.6276351465692,10.6088680538145,13.2336690933449,14.7650329562421,12.3232798309562,17.9377619725937,11.0983227108035,10.8529318265486,8.87667043196696,8.29416612178686,15.2932470410783,9.67425737123972,30.5316455405744,16.4685319423087,15.0853689422933,7.54833080852397,9.69179343779865,18.7685099308297,18.5468237111647,100
